Order ID,Order Date,Shop,Pick Up Emirate,Drop Off Emirate,Drop Off Area,Delivery Company,Status,COD,Delivery Cost,Charge to Customer,Category,Delivery Route,Month - Formula,Month
5525,26/12/2020,Shop085,Abu Dhabi,Sharjah,ALTARA,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Sharjah,December,December
5522,26/12/2020,Shop088,Dubai,Fujeirah,DIBBA,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Fujeirah,December,December
5521,26/12/2020,Shop012,Abu Dhabi,Al Ain,TBC,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5528,26/12/2020,Shop049,Abu Dhabi,Abu Dhabi,Khalifa City ,DeliveryCompany05,Delivered,,AED 18.00,AED 40.00,SD,Abu Dhabi to Abu Dhabi,December,December
5526,26/12/2020,Shop023,Abu Dhabi,Al Ain,Alyazia,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5527,26/12/2020,Shop011,Sharjah,Al Ain,Al Tiwayyah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Al Ain,December,December
5520,26/12/2020,Shop012,Abu Dhabi,Dubai,Al Khawaneej 1,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5524,26/12/2020,Shop085,Abu Dhabi,Dubai,Al Barsha 1,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Dubai,December,December
5523,26/12/2020,Shop022,Abu Dhabi,Al Ain,Zakhir,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5529,26/12/2020,Shop017,Dubai,Dubai,Nad Al Sheba 2,DeliveryCompany04,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai,December,December
5540,27/12/2020,Shop085,Abu Dhabi,Dubai,NAD ALSHEBA,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Dubai,December,December
5542,27/12/2020,Shop088,Dubai,Ras Al Khaimah,Aldhait,DeliveryCompany01,Delivered,AED 145.00,AED 32.00,AED 50.00,SD,Dubai to Ras Al Khaimah,December,December
5535,27/12/2020,Shop111,Abu Dhabi,Dubai,Almimzar,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5533,27/12/2020,Shop022,Abu Dhabi,Dubai,Al Lisaili,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5544,27/12/2020,Shop095,Abu Dhabi,Dubai,Nad Al Sheba 1,DeliveryCompany01,Delivered,"AED 1,040.00",AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5537,27/12/2020,Shop010,Abu Dhabi,Dubai,Jumeirah 1,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5531,27/12/2020,Shop011,Sharjah,Abu Dhabi,Al Sadiyat Island,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,December,December
5546,27/12/2020,Shop029,Dubai,Abu Dhabi,Al Bateen,DeliveryCompany03,Delivered,,AED 80.00,AED 100.00,SD,Dubai to Abu Dhabi,December,December
5538,27/12/2020,Shop085,Abu Dhabi,Al Ain,ALYAHAR,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Al Ain,December,December
5536,27/12/2020,Shop055,Abu Dhabi,Al Ain,Al Sarouj ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5530,27/12/2020,Shop023,Abu Dhabi,Al Ain,Al Bateen,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5532,27/12/2020,Shop011,Sharjah,Sharjah,Khorfakkan,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Sharjah,December,December
5541,27/12/2020,Shop085,Abu Dhabi,Sharjah,BARASHI,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Sharjah,December,December
5539,27/12/2020,Shop085,Abu Dhabi,Al Ain,ALDHAHER,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Al Ain,December,December
5545,27/12/2020,Shop154,Dubai,Fujeirah,Dibba,DeliveryCompany01,Delivered,AED 105.00,AED 32.00,AED 50.00,SD,Dubai to Fujeirah,December,December
5534,27/12/2020,Shop023,Abu Dhabi,Al Ain,Zakhir,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5543,27/12/2020,Shop049,Sharjah,Sharjah,N/A,DeliveryCompany04,Delivered,,AED 25.00,AED 40.00,SD,Sharjah to Sharjah,December,December
5562,28/12/2020,Shop012,Abu Dhabi,Al Ain,Al Khibeesi,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5556,28/12/2020,Shop154,Dubai,Fujeirah,Al Manama,DeliveryCompany01,Cancelled/Returned,,AED 0.00,AED 0.00,SM,Dubai to Fujeirah,December,December
5557,28/12/2020,Shop154,Dubai,Dubai,Al Lisaili,DeliveryCompany01,Cancelled/Returned,,AED 0.00,AED 0.00,SM,Dubai to Dubai,December,December
5561,28/12/2020,Shop023,Abu Dhabi,Dubai,Khawaneej,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5565,28/12/2020,Shop049,Dubai,Abu Dhabi,Maryah mall,DeliveryCompany07,Delivered,,AED 30.00,AED 40.00,SD,Dubai to Abu Dhabi,December,December
5554,28/12/2020,Shop035,Sharjah,Ras Al Khaimah,Al Nudood,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Ras Al Khaimah,December,December
5553,28/12/2020,Shop012,Abu Dhabi,Al Ain,N/A,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5548,28/12/2020,Shop003,Abu Dhabi,Dubai,Nad Al Sheba 1,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Dubai,December,December
5552,28/12/2020,Shop023,Abu Dhabi,Al Ain,Zakhir,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5560,28/12/2020,Shop085,Abu Dhabi,Ras Al Khaimah,Masafi,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Ras Al Khaimah,December,December
5547,28/12/2020,Shop003,Abu Dhabi,Sharjah,Al Dhaid,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Sharjah,December,December
5564,28/12/2020,Shop049,Dubai,Abu Dhabi,"Saadiyat
",DeliveryCompany07,Delivered,,AED 30.00,AED 40.00,SD,Dubai to Abu Dhabi,December,December
5551,28/12/2020,Shop040,Abu Dhabi,Dubai,Al Warqa 4,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5563,28/12/2020,Shop049,Abu Dhabi,Abu Dhabi,Maryah Mall,DeliveryCompany05,Delivered,,AED 18.00,AED 40.00,SD,Abu Dhabi to Abu Dhabi,December,December
5549,28/12/2020,Shop023,Abu Dhabi,Al Ain,Al Hili,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5559,28/12/2020,Shop029,Ras Al Khaimah,Abu Dhabi,Zone 1,DeliveryCompany01,Cancelled/Returned,,AED 0.00,AED 0.00,TM,Ras Al Khaimah to Abu Dhabi,December,December
5558,28/12/2020,Shop011,Sharjah,Al Ain,Al Tiwayyah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Al Ain,December,December
5550,28/12/2020,Shop023,Abu Dhabi,Al Ain,Al Rawdah Al Sharqiyah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5555,28/12/2020,Shop049,Abu Dhabi,Abu Dhabi,Al Bahya,DeliveryCompany05,Delivered,,AED 18.00,AED 40.00,SD,Abu Dhabi to Abu Dhabi,December,December
5585,29/12/2020,Shop049,Sharjah,Sharjah,N/A,DeliveryCompany04,Delivered,,AED 25.00,AED 40.00,SD,Sharjah to Sharjah,December,December
5566,29/12/2020,Shop011,Sharjah,Abu Dhabi,Al Sadiyat Island,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,December,December
5584,29/12/2020,Shop049,Dubai,Dubai,Dubai Mall,DeliveryCompany03,Delivered,,AED 50.00,AED 60.00,SD,Dubai to Dubai,December,December
5567,29/12/2020,Shop011,Sharjah,Sharjah,Khorfakkan,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Sharjah,December,December
5579,29/12/2020,Shop035,Sharjah,Abu Dhabi,Zone 1,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Sharjah to Abu Dhabi,December,December
5587,29/12/2020,Shop025,Sharjah,Dubai,Grand Views,DeliveryCompany04,Delivered,,AED 25.00,AED 35.00,SD,Sharjah to Dubai,December,December
5571,29/12/2020,Shop003,Abu Dhabi,Ajman,Al Raqaib 1,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Ajman,December,December
5578,29/12/2020,Shop022,Abu Dhabi,Al Ain,Al Sarouj ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5568,29/12/2020,Shop003,Abu Dhabi,Sharjah,Al Ramaqiya,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah,December,December
5573,29/12/2020,Shop052,Sharjah,Abu Dhabi,Al Manhal,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Sharjah to Abu Dhabi,December,December
5575,29/12/2020,Shop004,Abu Dhabi,Al Ain,Al fouaa,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5572,29/12/2020,Shop028,Ajman,Abu Dhabi,Muhammad bin Zayed,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Ajman to Abu Dhabi,December,December
5583,29/12/2020,Shop043,Dubai,Abu Dhabi,Al Karamah,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Dubai to Abu Dhabi,December,December
5581,29/12/2020,Shop077,Abu Dhabi,Dubai,Al Quoz 1,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5570,29/12/2020,Shop136,Abu Dhabi,Dubai,Al Garhoud,DeliveryCompany07,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5576,29/12/2020,Shop004,Abu Dhabi,Dubai,Jumairah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5574,29/12/2020,Shop029,Ras Al Khaimah,Abu Dhabi,Zone 1,DeliveryCompany01,Delivered,,AED 32.00,AED 60.00,SD,Ras Al Khaimah to Abu Dhabi,December,December
5569,29/12/2020,Shop021,Abu Dhabi,Ras Al Khaimah,Diqdaqah,DeliveryCompany01,Delivered,,AED 32.00,AED 60.00,SD,Abu Dhabi to Ras Al Khaimah,December,December
5586,29/12/2020,Shop021,Abu Dhabi,Abu Dhabi,Al Bahiya,DeliveryCompany05,Delivered,,AED 18.00,AED 35.00,SD,Abu Dhabi to Abu Dhabi,December,December
5580,29/12/2020,Shop141,Abu Dhabi,Sharjah,Al Suyoh 7,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah,December,December
5582,29/12/2020,Shop029,Abu Dhabi,Dubai,Al Safa 1,DeliveryCompany01,Delivered,"AED 1,070.00",AED 32.00,AED 70.00,SD,Abu Dhabi to Dubai,December,December
5577,29/12/2020,Shop023,Abu Dhabi,Al Ain,Al Jimi ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5603,30/12/2020,Shop111,Abu Dhabi,Dubai,Al Warqa 4,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5602,30/12/2020,Shop017,Dubai,Ras Al Khaimah,Al Dagdaga,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Dubai to Ras Al Khaimah,December,December
5596,30/12/2020,Shop152,Al Ain,Sharjah,Al Goaz,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Al Ain to Sharjah,December,December
5601,30/12/2020,Shop141,Abu Dhabi,Dubai,Nad Al Sheba,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5600,30/12/2020,Shop035,Sharjah,Ras Al Khaimah,Al Dhiat,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Ras Al Khaimah,December,December
5605,30/12/2020,Shop137,Abu Dhabi,Ras Al Khaimah,Taleb,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Ras Al Khaimah,December,December
5592,30/12/2020,Shop106,Sharjah,Abu Dhabi,New Al Falah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,December,December
5591,30/12/2020,Shop023,Abu Dhabi,Al Ain,Al Towayyah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5588,30/12/2020,Shop023,Abu Dhabi,Dubai,Living Legends,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5595,30/12/2020,Shop087,Dubai,Abu Dhabi,Al Bateen,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,December,December
5597,30/12/2020,Shop004,Abu Dhabi,Sharjah,Al Noof 4,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah,December,December
5599,30/12/2020,Shop023,Abu Dhabi,Dubai,Al Khawanej 1,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5604,30/12/2020,Shop104,Sharjah,Dubai,Oud Al Muteena,DeliveryCompany01,Delivered,AED 285.00,AED 32.00,AED 45.00,SD,Sharjah to Dubai,December,December
5594,30/12/2020,Shop064,Dubai,Ras Al Khaimah,Julfar,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Ras Al Khaimah,December,December
5607,30/12/2020,Shop001,Abu Dhabi,Dubai,Jumeirah 1,DeliveryCompany07,Cancelled/Returned,,AED 0.00,AED 0.00,,Abu Dhabi to Dubai,December,December
5590,30/12/2020,Shop134,Abu Dhabi,Fujeirah,Dadnah,DeliveryCompany01,Delivered,AED 190.00,AED 32.00,AED 60.00,SD,Abu Dhabi to Fujeirah,December,December
5598,30/12/2020,Shop004,Abu Dhabi,Ras Al Khaimah,Saih al oraibi,DeliveryCompany01,Delivered,,AED 32.00,AED 60.00,SD,Abu Dhabi to Ras Al Khaimah,December,December
5593,30/12/2020,Shop114,Abu Dhabi,Al Ain,Shi'bat Al Wutah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5606,30/12/2020,Shop141,Abu Dhabi,Al Ain,Zakhir,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5589,30/12/2020,Shop085,Abu Dhabi,Al Ain,Al Fouah,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Al Ain,December,December
5609,31/12/2020,Shop115,Dubai,Abu Dhabi,AlNahayan Camp,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,December,December
5629,31/12/2020,Shop011,Sharjah,Sharjah,Industrial AreaMuwailih Commercial - Sharjah,DeliveryCompany01,Cancelled/Returned,,AED 0.00,AED 0.00,SM,Sharjah to Sharjah,December,December
5626,31/12/2020,Shop123,Al Ain,Ras Al Khaimah,Al Dhait South ,DeliveryCompany01,Delivered,AED 155.00,AED 32.00,AED 50.00,SD,Al Ain to Ras Al Khaimah,December,December
5624,31/12/2020,Shop025,Sharjah,Ajman,Aljurf,DeliveryCompany04,Delivered,,AED 25.00,AED 35.00,SD,Sharjah to Ajman,December,December
5608,31/12/2020,Shop155,Dubai,Al Ain,Al Khabisi,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Al Ain,December,December
5639,31/12/2020,Shop012,Abu Dhabi,Al Ain,Al Dahma,DeliveryCompany01,Delivered,,AED 0.00,AED 0.00,SD,Abu Dhabi to Al Ain,December,December
5627,31/12/2020,Shop156,Dubai,Dubai,Dubai Mall,DeliveryCompany03,Cancelled/Returned,,AED 35.00,AED 0.00,SM,Dubai to Dubai,December,December
5635,31/12/2020,Shop154,Dubai,Sharjah,Kalba,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Sharjah,December,December
5634,31/12/2020,Shop154,Dubai,Fujeirah,Khorfakkan,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Fujeirah,December,December
5643,31/12/2020,Shop021,Fujeirah,Abu Dhabi,Al Falah ,DeliveryCompany05,Delivered,,AED 18.00,AED 50.00,SD,Fujeirah to Abu Dhabi,December,December
5610,31/12/2020,Shop088,Dubai,Fujeirah,Altuween,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Fujeirah,December,December
5640,31/12/2020,Shop085,Abu Dhabi,Dubai,Mirdif,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Dubai,December,December
5612,31/12/2020,Shop157,Abu Dhabi,Al Ain,Al Fouah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5636,31/12/2020,Shop070,Sharjah,Al Ain,Under the building international group,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Al Ain,December,December
5628,31/12/2020,Shop011,Sharjah,Fujeirah,Khorfakkan,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Fujeirah,December,December
5637,31/12/2020,Shop012,Abu Dhabi,Dubai,Al Barsha 2,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5638,31/12/2020,Shop115,Dubai,Sharjah,Alhoshi,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Dubai to Sharjah,December,December
5611,31/12/2020,Shop088,Dubai,Fujeirah,Hatta,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Fujeirah,December,December
5641,31/12/2020,Shop060,Dubai,Dubai,Green Community Village,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Dubai,December,December
5625,31/12/2020,Shop023,Abu Dhabi,Al Ain,Al Hayar,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5631,31/12/2020,Shop011,Sharjah,Fujeirah,Sakmkam,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Fujeirah,December,December
5621,31/12/2020,Shop099,Dubai,Ras Al Khaimah,Al Nadiyah,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Dubai to Ras Al Khaimah,December,December
5613,31/12/2020,Shop001,Abu Dhabi,Dubai,Jumeirah 1,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5642,31/12/2020,Shop021,Abu Dhabi,Abu Dhabi,Alreem Island,DeliveryCompany05,Delivered,,AED 18.00,AED 50.00,SD,Abu Dhabi to Abu Dhabi,December,December
5622,31/12/2020,Shop028,Ajman,Al Ain,Al Markhaniya,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Ajman to Al Ain,December,December
5630,31/12/2020,Shop011,Sharjah,Abu Dhabi,Al Sadiyat Island,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,December,December
5615,31/12/2020,Shop023,Abu Dhabi,Dubai,Dubai Hills Estate,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,December,December
5632,31/12/2020,Shop152,Al Ain,Abu Dhabi,Jazeerat Al ReemThe Gate District,DeliveryCompany09,Cancelled/Returned,,AED 0.00,AED 0.00,TM,Al Ain to Abu Dhabi,December,December
5616,31/12/2020,Shop003,Abu Dhabi,Dubai,Al Safa 1,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Dubai,December,December
5618,31/12/2020,Shop088,Dubai,Fujeirah,Dibba Al Fujairah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Fujeirah,December,December
5614,31/12/2020,Shop085,Abu Dhabi,Dubai,Al Lesaily,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Dubai,December,December
5617,31/12/2020,Shop063,Dubai,Al Ain,Alhiyar,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Al Ain,December,December
5633,31/12/2020,Shop152,Al Ain,Dubai,Jenna Apartments,DeliveryCompany09,Delivered,,AED 0.00,AED 0.00,SD,Al Ain to Dubai,December,December
5623,31/12/2020,Shop087,Dubai,Abu Dhabi,Old Fish Market,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,December,December
5619,31/12/2020,Shop023,Abu Dhabi,Al Ain,Al Masoudi,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,December,December
5620,31/12/2020,Shop099,Dubai,Al Ain,Asharij,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Dubai to Al Ain,December,December
5645,1/1/2021,Shop063,Dubai,Al Ain,Altowaya street,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Al Ain,January,January
5653,1/1/2021,Shop154,Dubai,Fujeirah,"Alqaah ,opposite Rotana Hotel",DeliveryCompany01,Delivered,AED 310.00,AED 32.00,AED 50.00,SD,Dubai to Fujeirah,January,January
5651,1/1/2021,Shop029,Abu Dhabi,Sharjah,Al Nekhailat,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah,January,January
5649,1/1/2021,Shop134,Abu Dhabi,Abu Dhabi,Al Bateen,DeliveryCompany01,Delivered,AED 145.00,AED 32.00,AED 45.00,SD,Abu Dhabi to Abu Dhabi,January,January
5648,1/1/2021,Shop010,Abu Dhabi,Al Ain,N/A,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,January,January
5652,1/1/2021,Shop154,Dubai,Ras Al Khaimah,Al Mataf,DeliveryCompany01,Delivered,AED 205.00,AED 32.00,AED 50.00,SD,Dubai to Ras Al Khaimah,January,January
5646,1/1/2021,Shop063,Dubai,Sharjah,Khorfakkan - Al Qadisiya,DeliveryCompany01,Cancelled/Returned,AED 0.00,AED 0.00,AED 0.00,SM,Dubai to Sharjah,January,January
5650,1/1/2021,Shop011,Sharjah,Al Ain,Al Tiwayyah ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Al Ain,January,January
5647,1/1/2021,Shop035,Sharjah,Ras Al Khaimah,Al Dhait South ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Ras Al Khaimah,January,January
5663,2/1/2021,Shop154,Dubai,Umm Al Quwain,Ahmed Bin Rashed,DeliveryCompany01,Delivered,AED 225.00,AED 32.00,AED 50.00,SD,Dubai to Umm Al Quwain,January,January
5665,2/1/2021,Shop154,Dubai,Ras Al Khaimah,Masafi,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Ras Al Khaimah,January,January
5670,2/1/2021,Shop017,Dubai,Dubai,ibis style hotel ,DeliveryCompany04,Delivered,,AED 25.00,AED 45.00,SD,Dubai to Dubai,January,January
5660,2/1/2021,Shop158,Abu Dhabi,Dubai,Al Barsha South,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,January,January
5655,2/1/2021,Shop115,Dubai,Sharjah,Alhoshi,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Dubai to Sharjah,January,January
5668,2/1/2021,Shop159,Ras Al Khaimah,Fujeirah,Ras Al Khaimah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Ras Al Khaimah to Fujeirah,January,January
5662,2/1/2021,Shop154,Dubai,Ras Al Khaimah,,DeliveryCompany01,Delivered,AED 140.00,AED 32.00,AED 50.00,SD,Dubai to Ras Al Khaimah,January,January
5666,2/1/2021,Shop154,Dubai,Sharjah,Khorfakkan ,DeliveryCompany01,Delivered,AED 290.00,AED 32.00,AED 50.00,SD,Dubai to Sharjah,January,January
5656,2/1/2021,Shop011,Sharjah,Sharjah,Khorfakkan ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Sharjah,January,January
5664,2/1/2021,Shop154,Dubai,Ras Al Khaimah,,DeliveryCompany01,Delivered,AED 225.00,AED 32.00,AED 50.00,SD,Dubai to Ras Al Khaimah,January,January
5661,2/1/2021,Shop028,Ajman,Al Ain,Um Ghafah,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Ajman to Al Ain,January,January
5659,2/1/2021,Shop010,Abu Dhabi,Fujeirah,Beside Palace Fujairah Beach Hotel ,DeliveryCompany01,Delivered,,AED 32.00,AED 60.00,SD,Abu Dhabi to Fujeirah,January,January
5669,2/1/2021,Shop087,Dubai,Fujeirah,Fujairah City,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Fujeirah,January,January
5654,2/1/2021,Shop085,Abu Dhabi,Fujeirah,KALBA,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Abu Dhabi to Fujeirah,January,January
5657,2/1/2021,Shop011,Sharjah,Sharjah,Industrial AreaMuwailih Commercial - Sharjah,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Sharjah to Sharjah,January,January
5667,2/1/2021,Shop154,Dubai,Fujeirah,Khorfakkan ,DeliveryCompany01,Delivered,AED 449.00,AED 32.00,AED 50.00,SD,Dubai to Fujeirah,January,January
5658,2/1/2021,Shop064,Dubai,Abu Dhabi,Al Mushrif ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,January,January
5700,3/1/2021,Shop049,Dubai,Dubai,Dubai Mall,DeliveryCompany03,Delivered,,AED 50.00,AED 60.00,SD,Dubai to Dubai,January,January
5693,3/1/2021,Shop154,Dubai,Umm Al Quwain,Ahmed Bin Rashed - Al Dar Al Baida,DeliveryCompany01,Delivered,AED 225.00,AED 32.00,AED 50.00,SD,Dubai to Umm Al Quwain,January,January
5699,3/1/2021,Shop010,Abu Dhabi,Ras Al Khaimah,Al Dhait South ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Ras Al Khaimah,January,January
5688,3/1/2021,Shop011,Sharjah,Abu Dhabi,Al Sadiyat Island,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,January,January
5690,3/1/2021,Shop011,Sharjah,Al Ain,Al Tiwayyah ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Al Ain,January,January
